Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
List,0,2,4096,4210163456,59858796,4886364160,146207461652.93863,70.33491712730073,0.028795818
TreeLowOffset,0,2,32,4210163456,19337772,23135780864,117981430555.89767,217.7170904693674,0.035684967
TreeLowOffset,0,2,32,4210163456,19337772,23135780864,113624168136.7291,217.7170904693674,0.037053415
TreeLowOffset,0,2,32,4210163456,19337772,23135780864,117551928321.23656,217.7170904693674,0.03581535
TreeLowOffset,0,2,64,4210163456,32366120,14057209856,154213306817.0001,130.07933777666275,0.027300909000000005
TreeLowOffset,0,2,64,4210163456,32366120,14057209856,169266901588.74744,130.07933777666275,0.024872927999999996
TreeLowOffset,0,2,64,4210163456,32366120,14057209856,158549729847.02164,130.07933777666275,0.026554214
TreeLowOffset,0,2,128,4210163456,39021200,9412018176,164156871417.83453,107.89425891566636,0.025647195999999997
TreeLowOffset,0,2,128,4210163456,39021200,9412018176,159098692002.55908,107.89425891566636,0.02646259
TreeLowOffset,0,2,128,4210163456,39021200,9412018176,162924992052.39404,107.89425891566636,0.025841114999999998
TreeLowOffset,0,2,256,4210163456,42226900,7094665216,167168807019.32434,99.70335156026135,0.025185102
TreeLowOffset,0,2,256,4210163456,42226900,7094665216,162951319157.76404,99.70335156026135,0.02583694
TreeLowOffset,0,2,256,4210163456,42226900,7094665216,164454113849.3893,99.70335156026135,0.02560084
TreeLowOffset,0,2,512,4210163456,44914672,5800722432,155888781338.4454,93.73692979434426,0.027007482
TreeLowOffset,0,2,512,4210163456,44914672,5934940160,154504257509.6246,93.73692979434426,0.027249497999999997
TreeLowOffset,0,2,512,4210163456,44914672,5934940160,123863055026.89432,93.73692979434426,0.033990469999999995
TreeLowOffset,0,2,1024,4210163456,47345436,5356126208,125744261572.79414,88.92437818082402,0.033481953
TreeLowOffset,0,2,1024,4210163456,47345436,5322571776,147383553607.18097,88.92437818082402,0.028566032999999998
TreeLowOffset,0,2,1024,4210163456,47345436,5356126208,133306014239.37924,88.92437818082402,0.031582697
TreeLowOffset,0,2,2048,4210163456,51709716,5073010688,140466554927.24698,81.41919510832355,0.029972711000000003
TreeLowOffset,0,2,2048,4210163456,51709716,5039456256,140629303256.62106,81.41919510832355,0.029938024
TreeLowOffset,0,2,2048,4210163456,51709716,5039456256,141643588439.00797,81.41919510832355,0.029723643
TreeLowOffset,0,2,4096,4210163456,59612192,4938792960,134639371603.28606,70.62587894771593,0.031269928
TreeLowOffset,0,2,4096,4210163456,59612192,4922015744,131755161472.35591,70.62587894771593,0.031954447999999996
